name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HIVE-341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,159,2.66343316,22,7,16,22,22,27,2,6,27,27,5.077846794,17.54954282,10.25994985,5.077846794,5.077846794,0,0,0,0,1,184.5803009
HIVE-342,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,0,1,16,10.85815394,23,7,17,23,23,27,2,6,27,27,5.077846794,17.54954282,10.25994985,5.077846794,5.077846794,1,1,1,2.910491898,0,14.15096065
HIVE-343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2.66343316,24,8,18,24,24,27,2,6,27,27,5.077846794,17.54954282,10.25994985,5.077846794,5.077846794,0,0,0,0,2,15.08871528
HIVE-344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,164,2.543748638,24,8,18,24,24,28,3,7,28,28,4.918952133,11.90929398,8.884070767,4.918952133,4.918952133,0,0,0,0,0,148.8274074
HIVE-347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,87,2.492205504,23,7,16,23,23,30,5,8,30,30,4.876790509,8.8601875,8.110011574,4.876790509,4.876790509,0.666666667,0.666666667,1,1.847534722,2,5.965092593
HIVE-349,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,17,2.492205504,24,8,17,24,24,30,5,8,30,30,4.876790509,8.8601875,8.110011574,4.876790509,4.876790509,1,1,1,3.525439815,0,11.16736111
HIVE-350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,40,2.492205504,25,9,17,25,25,30,3,7,30,30,4.876790509,3.067283951,8.839368386,4.876790509,4.876790509,0.571428571,0.571428571,1,1.847534722,3,2.191944444
HIVE-354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,9,2.492205504,24,7,16,24,24,32,5,9,32,32,5.182201606,5.745717593,9.044701646,5.182201606,5.182201606,0.5,0.5,1,1.847534722,4,33.94400463
HIVE-363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,26,4.79147096,19,1,13,19,19,38,6,14,38,38,8.592233796,26.77907215,16.34431465,8.592233796,8.592233796,0.666666667,0.666666667,1,2.591195988,3,0.500578704
HIVE-366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,27,4.878345872,16,0,10,16,16,42,9,17,42,42,8.719205522,16.68182227,15.54140319,8.719205522,8.719205522,0.7,0.7,1,2.292536376,3,29.32099537
HIVE-367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,11,4.878345872,16,1,9,16,16,43,7,18,43,43,8.845525409,8.858535053,15.46415638,8.845525409,8.845525409,0.636363636,0.636363636,1,2.292536376,4,0.924016204
HIVE-369,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,17,4.878345872,17,2,10,17,17,43,6,18,43,43,8.845525409,9.969633488,15.46415638,8.845525409,8.845525409,0.583333333,0.583333333,1,2.292536376,5,82.00984954
HIVE-372,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,0,0,2,2,0,3,1,103,4.878345872,17,3,10,17,17,44,7,19,44,44,9.155694444,11.75868056,15.83409357,9.155694444,9.155694444,0,0,0,0,0,20.15155093
HIVE-373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,15,6.082131344,15,3,8,15,15,47,9,22,47,47,9.57420853,13.72032407,15.81750105,9.57420853,9.57420853,0.692307692,0.692307692,1,4.384970422,4,0.144178241
HIVE-381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,38,5.870061591,15,3,7,15,15,48,10,23,48,48,9.377749566,12.36270949,15.13605223,9.377749566,9.377749566,0,0,0,0,0,7.365648148
