name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HDFS-484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,10,16.63717593,34,6,17,33,34,9,0,9,9,9,22.09125772,0,22.09125772,22.09125772,22.09125772,0,0,0,0,0,17.00262731
HDFS-489,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,1,1,1,1,3,1,35,15.57074717,32,5,14,31,32,12,3,12,12,12,20.29628376,14.91136188,20.29628376,20.29628376,20.29628376,0,0,0,0,1,0.937685185
HDFS-491,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,1,1,1,1,3,1,46,0,18,0,3,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1882.935544
HDFS-500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,40,33.79354552,28,0,7,26,28,17,1,14,17,17,17.63275191,9.084467593,17.11565394,17.63275191,17.63275191,1,1,1,9.978616898,0,7.06625
HDFS-514,1,0,0,0,1,0.5,0.666666667,0.999997018,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,3,2,1.333333333,1,0,1,0,0,0,1,1,0,3,1,9,13.88008433,28,1,4,25,28,18,1,10,18,18,17.59774498,17.00262731,11.96467477,17.59774498,17.59774498,0,0,0,0,0,0.298784722
HDFS-515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,53,13.88008433,28,1,4,25,28,19,2,11,19,19,17.04345577,12.03443866,11.51936343,17.04345577,17.04345577,1,1,1,9.007827932,0,1818.974711
HDFS-525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,23,20.66035952,27,1,4,24,27,21,3,12,21,21,21.90810626,47.77027392,21.77074267,21.90810626,21.90810626,0.5,0.5,1,9.084467593,1,23.88016204
HDFS-526,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,48,20.66035952,28,2,5,25,28,21,3,12,21,21,21.90810626,47.77027392,21.77074267,21.90810626,21.90810626,0.75,0.75,1,9.007827932,1,152.9971412
HDFS-534,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,1,0,1,1,1,3,1,182,20.66035952,29,2,3,26,29,21,0,9,21,21,21.90810626,0,24.05720293,21.90810626,21.90810626,0.285714286,0.285714286,1,6.777806713,5,1.241736111
HDFS-538,7,7,0.142857143,1,1,1,0.714285714,0.003341685,0,0.238095238,8,7,56,0.125,0,0,0,0,10,1.25,7,0.875,8,7,6.125,5,2,4,1,3,2,7,5,5,3,1,71,20.66035952,30,2,4,27,30,21,0,9,21,21,21.90810626,0,24.05720293,21.90810626,21.90810626,0.6,0.6,1,9.007827932,2,10.13655093
