name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
WW-3068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,691,9.177493056,12,2,5,12,12,21,4,14,21,21,8.29749504,24.53604745,11.3276794,8.29749504,8.29749504,0,0,0,0,0,1.799872685
WW-3070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,73,1.787425926,12,1,4,12,12,22,5,15,22,22,8.002148569,19.9888125,10.69249228,8.002148569,8.002148569,0,0,0,0,1,0.033657407
WW-3072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,196,1.495131173,12,1,4,12,12,23,6,16,23,23,7.655692432,16.66295332,10.0263151,7.655692432,7.655692432,0.5,0.5,1,0.033657407,1,980.5988542
WW-3075,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,152,8.506800295,13,2,5,13,13,23,4,16,23,23,7.655692432,12.02387153,10.0263151,7.655692432,7.655692432,0,0,0,0,0,13.12587963
WW-3077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,69,8.506800295,14,2,5,14,14,23,2,15,23,23,7.655692432,0.916765046,10.69369136,7.655692432,7.655692432,0,0,0,0,0,126.1823264
WW-3081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23.50757523,15,3,6,15,15,23,0,10,23,23,7.655692432,0,13.95736227,7.655692432,7.655692432,0,0,0,0,0,7.945289352
WW-3083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,164,1.495131173,16,3,7,16,16,23,0,9,23,23,7.655692432,0,15.50563014,7.655692432,7.655692432,0,0,0,0,0,0.367962963
WW-3087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,124,8.506800295,16,2,7,16,16,24,1,10,24,24,7.352037037,0.367962963,13.99186343,7.352037037,7.352037037,0,0,0,0,0,13.03990741
WW-3090,1,1,1,1,1,0.5,0,2.98E-06,0,0,2,1,2,0.5,1,0.5,0,0,0,0,1,0.5,3,2,1.333333333,0,1,0,1,0,0,1,1,0,3,1,347,14.16837481,16,1,8,16,16,25,2,8,25,25,10.11578333,38.4068287,22.09892216,10.11578333,10.11578333,1,1,1,20.66741898,0,9.432974537
WW-3092,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,6,16.11980241,13,2,6,13,13,29,6,12,29,29,12.96172015,33.30149306,24.98222319,12.96172015,12.96172015,1,1,1,4.913796296,0,0.004884259
