name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HADOOP-5145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,77,6.783892747,23,3,23,23,23,27,6,27,27,27,6.461628515,10.51489198,6.461628515,6.461628515,6.461628515,0.6,0.6,1,5.191739969,2,34.71510417
HADOOP-5146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,117,6.057460134,24,4,24,24,24,27,6,27,27,27,6.461628515,10.51489198,6.461628515,6.461628515,6.461628515,0,0,0,0,0,29.20215278
HADOOP-5148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,10,1.462725694,25,5,25,25,25,27,6,27,27,27,6.461628515,10.51489198,6.461628515,6.461628515,6.461628515,1,1,1,8.746770833,0,10.85858796
HADOOP-5149,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,2,1,104,1.462725694,26,6,26,26,26,27,5,27,27,27,6.461628515,11.38900463,6.461628515,6.461628515,6.461628515,0,0,0,0,0,54.61913194
HADOOP-5154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,6.057460134,27,7,27,27,27,27,4,27,27,27,6.461628515,8.878208912,6.461628515,6.461628515,6.461628515,0,0,0,0,0,23.30840278
HADOOP-5156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,43,6.783892747,28,8,28,28,28,27,4,27,27,27,6.461628515,8.878208912,6.461628515,6.461628515,6.461628515,1,1,1,3.122199074,0,0.046793981
HADOOP-5161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,33,6.765629766,26,7,26,26,26,30,7,30,30,30,6.443060571,7.762954696,6.443060571,6.443060571,6.443060571,0.666666667,0.666666667,1,7.196435185,2,3.110462963
HADOOP-5166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,94,6.057460134,27,7,27,27,27,30,6,29,30,30,6.443060571,5.882000386,6.654833573,6.443060571,6.443060571,1,1,1,5.439178241,0,8.034606481
HADOOP-5172,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,1,1,1,1,3,1,35,6.765629766,28,8,28,28,28,30,5,29,30,30,6.443060571,5.891381944,6.654833573,6.443060571,6.443060571,1,1,1,4.097743056,0,7.739756944
HADOOP-5191,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,1,1,1,1,2,1,171,1.462725694,28,5,28,28,28,31,4,30,31,31,6.949709901,10.24425926,7.171312114,6.949709901,6.949709901,0,0,0,0,0,47.12336806
HADOOP-5192,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,0,1,70,6.057460134,29,5,29,29,29,31,4,30,31,31,6.949709901,10.24425926,7.171312114,6.949709901,6.949709901,0.571428571,0.571428571,1,7.196435185,3,6.228576389
HADOOP-5193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,107,7.620271991,30,6,30,30,30,31,4,30,31,31,6.949709901,10.24425926,7.171312114,6.949709901,6.949709901,1,1,1,1.584496528,0,2.099953704
HADOOP-5194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,114,6.057460134,31,7,31,31,31,31,4,30,31,31,6.949709901,10.24425926,7.171312114,6.949709901,6.949709901,1,1,1,4.034803241,0,47.54706019
HADOOP-5195,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,2,1,46,1.462725694,32,8,32,32,32,31,4,30,31,31,6.949709901,10.24425926,7.171312114,6.949709901,6.949709901,0,0,0,0,0,1990.900995
